#AGE= 2.000 EEPS=276
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
  94  1.527406  3.8100  3.9304  0.8849  2.9251  2.9953  2.5593  2.2880  2.0237  1.6946  1.4708  1.4565  2.3807  2.6586
  95  1.532212  3.8092  3.9226  0.8906  2.9161  2.9842  2.5455  2.2728  2.0072  1.6761  1.4508  1.4363  2.3660  2.6456
  96  1.536974  3.8083  3.9149  0.8963  2.9074  2.9732  2.5319  2.2577  1.9907  1.6576  1.4308  1.4160  2.3515  2.6327
  97  1.541656  3.8074  3.9070  0.9020  2.8988  2.9623  2.5182  2.2425  1.9742  1.6389  1.4106  1.3956  2.3368  2.6198
  98  1.546271  3.8066  3.8992  0.9077  2.8902  2.9514  2.5045  2.2274  1.9578  1.6203  1.3905  1.3752  2.3222  2.6069
  99  1.550764  3.8057  3.8913  0.9134  2.8815  2.9404  2.4909  2.2123  1.9414  1.6019  1.3705  1.3550  2.3077  2.5940
 100  1.555104  3.8049  3.8836  0.9192  2.8723  2.9291  2.4770  2.1971  1.9250  1.5835  1.3508  1.3350  2.2930  2.5809
 101  1.559183  3.8043  3.8762  0.9251  2.8622  2.9171  2.4629  2.1819  1.9087  1.5655  1.3316  1.3156  2.2781  2.5673
 102  1.562769  3.8038  3.8696  0.9308  2.8512  2.9046  2.4490  2.1672  1.8933  1.5490  1.3142  1.2981  2.2637  2.5538
 103  1.565516  3.8036  3.8644  0.9360  2.8398  2.8924  2.4361  2.1540  1.8798  1.5350  1.2999  1.2837  2.2507  2.5411
 104  1.567672  3.8036  3.8602  0.9407  2.8284  2.8806  2.4243  2.1422  1.8680  1.5231  1.2880  1.2718  2.2389  2.5293
 105  1.569400  3.8037  3.8568  0.9450  2.8170  2.8693  2.4133  2.1315  1.8575  1.5129  1.2781  1.2619  2.2281  2.5182
 106  1.570794  3.8039  3.8540  0.9490  2.8060  2.8584  2.4032  2.1217  1.8480  1.5039  1.2694  1.2533  2.2181  2.5078
 107  1.571947  3.8041  3.8516  0.9527  2.7950  2.8479  2.3935  2.1125  1.8392  1.4958  1.2619  1.2458  2.2088  2.4979
 108  1.572913  3.8045  3.8496  0.9563  2.7842  2.8376  2.3843  2.1039  1.8311  1.4885  1.2552  1.2392  2.2000  2.4884
 109  1.573737  3.8048  3.8479  0.9597  2.7733  2.8273  2.3754  2.0957  1.8235  1.4819  1.2493  1.2334  2.1915  2.4790
 110  1.574434  3.8052  3.8463  0.9630  2.7630  2.8177  2.3669  2.0879  1.8163  1.4756  1.2436  1.2279  2.1834  2.4702
 111  1.575036  3.8056  3.8450  0.9661  2.7526  2.8080  2.3586  2.0803  1.8095  1.4698  1.2386  1.2229  2.1756  2.4615
 112  1.575340  3.8059  3.8443  0.9679  2.7468  2.8026  2.3541  2.0762  1.8057  1.4666  1.2359  1.2203  2.1713  2.4567
 113  1.575644  3.8061  3.8436  0.9698  2.7403  2.7966  2.3490  2.0717  1.8017  1.4633  1.2331  1.2176  2.1666  2.4514
 114  1.575946  3.8064  3.8429  0.9716  2.7340  2.7909  2.3442  2.0673  1.7977  1.4600  1.2303  1.2149  2.1621  2.4463
 115  1.576248  3.8068  3.8422  0.9738  2.7267  2.7841  2.3386  2.0623  1.7933  1.4564  1.2273  1.2120  2.1568  2.4403
 116  1.576547  3.8071  3.8415  0.9760  2.7190  2.7771  2.3327  2.0571  1.7886  1.4526  1.2242  1.2090  2.1514  2.4342
 117  1.576844  3.8075  3.8408  0.9784  2.7106  2.7694  2.3263  2.0514  1.7836  1.4486  1.2210  1.2059  2.1455  2.4274
 118  1.577135  3.8080  3.8400  0.9810  2.7013  2.7609  2.3194  2.0453  1.7782  1.4443  1.2174  1.2025  2.1390  2.4200
 119  1.577419  3.8085  3.8392  0.9840  2.6909  2.7515  2.3116  2.0384  1.7722  1.4396  1.2137  1.1989  2.1318  2.4117
 120  1.577700  3.8090  3.8385  0.9871  2.6800  2.7415  2.3035  2.0313  1.7660  1.4347  1.2099  1.1952  2.1244  2.4031
