#NUMBER OF AGES=16 MAGS=10
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2451 4.0890E-05 5.3482E-05  -2.51  -0.20
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#----------------------------------------------------       
#AGE= 1.000 EEPS=277
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
 116  1.597006  4.0887  4.5008  1.4488  1.3821  1.8514  1.9481  1.9703  1.9978  2.0926  2.1139  2.1559  1.9180  1.9200
 117  1.599668  4.0894  4.4984  1.4547  1.3686  1.8400  1.9372  1.9596  1.9874  2.0828  2.1043  2.1464  1.9072  1.9091
 118  1.602201  4.0901  4.4960  1.4605  1.3556  1.8290  1.9267  1.9492  1.9772  2.0733  2.0949  2.1372  1.8967  1.8985
 119  1.604597  4.0907  4.4936  1.4661  1.3431  1.8183  1.9164  1.9391  1.9674  2.0640  2.0858  2.1282  1.8865  1.8882
 120  1.606884  4.0913  4.4912  1.4715  1.3308  1.8079  1.9063  1.9292  1.9577  2.0549  2.0767  2.1193  1.8764  1.8780
 121  1.609089  4.0919  4.4888  1.4767  1.3188  1.7975  1.8964  1.9193  1.9480  2.0458  2.0678  2.1105  1.8665  1.8680
 122  1.611236  4.0925  4.4864  1.4820  1.3069  1.7872  1.8864  1.9095  1.9384  2.0367  2.0588  2.1016  1.8566  1.8581
 123  1.613343  4.0930  4.4839  1.4871  1.2951  1.7770  1.8766  1.8998  1.9289  2.0276  2.0498  2.0928  1.8468  1.8482
 124  1.615418  4.0935  4.4814  1.4923  1.2832  1.7667  1.8666  1.8899  1.9192  2.0184  2.0407  2.0839  1.8368  1.8382
 125  1.617482  4.0940  4.4788  1.4975  1.2713  1.7564  1.8566  1.8800  1.9095  2.0092  2.0316  2.0749  1.8269  1.8281
 126  1.619547  4.0945  4.4762  1.5027  1.2594  1.7459  1.8465  1.8700  1.8997  1.9999  2.0224  2.0658  1.8168  1.8180
 127  1.621621  4.0950  4.4735  1.5079  1.2473  1.7354  1.8362  1.8599  1.8897  1.9904  2.0130  2.0565  1.8066  1.8077
 128  1.623715  4.0955  4.4707  1.5132  1.2350  1.7246  1.8258  1.8496  1.8796  1.9807  2.0035  2.0471  1.7962  1.7972
 129  1.625832  4.0960  4.4679  1.5186  1.2226  1.7137  1.8151  1.8391  1.8693  1.9708  1.9937  2.0374  1.7856  1.7866
 130  1.627977  4.0965  4.4650  1.5241  1.2100  1.7026  1.8043  1.8284  1.8588  1.9608  1.9837  2.0276  1.7748  1.7757
