#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2741 1.8850E-02 1.8850E-02   0.07   0.00 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kep
#----------------------------------------------------       
#AGE= 1.000 EEPS=278
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51
 160  2.104076  3.8865  3.6741  1.5864  1.0045  0.9683  0.7255  0.5942  0.4850  0.3167  0.2486  0.2282  0.6376  0.7694
 161  2.104137  3.8809  3.6492  1.5889  1.0105  0.9761  0.7187  0.5767  0.4564  0.2774  0.2003  0.1792  0.6247  0.7677
 162  2.104184  3.8771  3.6248  1.5979  0.9974  0.9622  0.6957  0.5472  0.4201  0.2337  0.1506  0.1291  0.5980  0.7479
 163  2.104257  3.8723  3.5979  1.6059  0.9890  0.9529  0.6754  0.5189  0.3835  0.1881  0.0975  0.0755  0.5730  0.7313
 164  2.104355  3.8668  3.5685  1.6131  0.9859  0.9492  0.6579  0.4918  0.3463  0.1399  0.0401  0.0175  0.5499  0.7185
 165  2.104491  3.8602  3.5369  1.6184  0.9914  0.9548  0.6461  0.4682  0.3103  0.0905 -0.0209 -0.0442  0.5311  0.7124
 166  2.104659  3.8533  3.5060  1.6217  1.0044  0.9674  0.6403  0.4502  0.2794  0.0455 -0.0781 -0.1022  0.5179  0.7124
 167  2.104852  3.8465  3.4775  1.6232  1.0232  0.9849  0.6396  0.4377  0.2547  0.0069 -0.1288 -0.1537  0.5100  0.7173
 168  2.105059  3.8402  3.4520  1.6234  1.0466  1.0059  0.6425  0.4294  0.2350 -0.0266 -0.1740 -0.1998  0.5061  0.7255
 169  2.105275  3.8343  3.4290  1.6227  1.0727  1.0297  0.6480  0.4241  0.2187 -0.0560 -0.2147 -0.2412  0.5050  0.7363
 170  2.105495  3.8287  3.4079  1.6214  1.1011  1.0549  0.6555  0.4212  0.2055 -0.0817 -0.2514 -0.2786  0.5060  0.7486
