#AGE= 2.500 EEPS=275
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
 179  1.496485  3.7177  3.6602  0.7769  4.1736  3.7828  3.0047  2.5530  2.1335  1.5452  1.1248  1.0759  2.6999  3.2279
 180  1.497780  3.7130  3.6330  0.7859  4.2260  3.7969  2.9992  2.5365  2.1084  1.5048  1.0722  1.0210  2.6859  3.2333
 181  1.498859  3.7100  3.6076  0.7996  4.2420  3.7871  2.9767  2.5068  2.0728  1.4593  1.0184  0.9659  2.6577  3.2180
 182  1.499979  3.7075  3.5798  0.8177  4.2399  3.7629  2.9416  2.4657  2.0269  1.4049  0.9572  0.9035  2.6179  3.1889
 183  1.501053  3.7056  3.5528  0.8372  4.2256  3.7308  2.9011  2.4204  1.9777  1.3491  0.8960  0.8414  2.5737  3.1530
 184  1.502102  3.7040  3.5265  0.8574  4.2039  3.6943  2.8574  2.3729  1.9271  1.2929  0.8354  0.7800  2.5270  3.1130
 185  1.503138  3.7026  3.5008  0.8779  4.1777  3.6553  2.8123  2.3244  1.8758  1.2369  0.7756  0.7195  2.4792  3.0708
 186  1.504169  3.7013  3.4756  0.8984  4.1492  3.6150  2.7664  2.2755  1.8244  1.1812  0.7166  0.6598  2.4309  3.0276
 187  1.505199  3.7002  3.4509  0.9189  4.1189  3.5740  2.7201  2.2266  1.7732  1.1261  0.6584  0.6011  2.3825  2.9837
 188  1.506227  3.6992  3.4267  0.9393  4.0876  3.5326  2.6738  2.1778  1.7222  1.0715  0.6009  0.5431  2.3342  2.9395
 189  1.507254  3.6982  3.4028  0.9596  4.0553  3.4908  2.6275  2.1291  1.6715  1.0174  0.5443  0.4859  2.2860  2.8952
 190  1.508280  3.6973  3.3792  0.9798  4.0226  3.4491  2.5813  2.0807  1.6212  0.9638  0.4882  0.4292  2.2380  2.8509
