#NUMBER OF AGES=1 MAGS=10
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2741 1.8850E-02 1.8850E-02   0.07   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#----------------------------------------------------  
#AGE= 0.800 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
 139  2.272076  3.8960  3.6204  1.7112  0.6750  0.6280  0.4130  0.3012  0.2119  0.0607  0.0075 -0.0117  0.3357  0.4476
 140  2.272246  3.8981  3.6250  1.7154  0.6603  0.6132  0.4036  0.2958  0.2104  0.0630  0.0128 -0.0061  0.3284  0.4363
 141  2.272399  3.9004  3.6296  1.7197  0.6451  0.5980  0.3940  0.2901  0.2087  0.0652  0.0180 -0.0007  0.3209  0.4247
 142  2.272536  3.9026  3.6341  1.7242  0.6294  0.5822  0.3840  0.2842  0.2067  0.0671  0.0229  0.0044  0.3130  0.4128
 143  2.272657  3.9049  3.6385  1.7289  0.6137  0.5659  0.3739  0.2783  0.2048  0.0691  0.0277  0.0096  0.3051  0.4006
 144  2.272766  3.9072  3.6425  1.7340  0.5969  0.5480  0.3628  0.2715  0.2020  0.0701  0.0315  0.0136  0.2961  0.3875
 145  2.272863  3.9094  3.6471  1.7385  0.5819  0.5316  0.3536  0.2667  0.2011  0.0729  0.0368  0.0192  0.2890  0.3760
 146  2.272949  3.9116  3.6511  1.7434  0.5659  0.5136  0.3433  0.2611  0.1991  0.0745  0.0407  0.0233  0.2807  0.3635
 147  2.273026  3.9138  3.6549  1.7485  0.5500  0.4953  0.3330  0.2554  0.1970  0.0757  0.0440  0.0268  0.2724  0.3508
 148  2.273095  3.9160  3.6584  1.7535  0.5341  0.4768  0.3226  0.2498  0.1949  0.0767  0.0468  0.0298  0.2640  0.3380
 149  2.273157  3.9181  3.6616  1.7588  0.5176  0.4579  0.3117  0.2435  0.1919  0.0767  0.0486  0.0317  0.2550  0.3247
 150  2.273213  3.9202  3.6649  1.7638  0.5020  0.4406  0.3019  0.2379  0.1896  0.0773  0.0508  0.0340  0.2469  0.3125
 151  2.273265  3.9222  3.6679  1.7691  0.4854  0.4230  0.2912  0.2314  0.1862  0.0768  0.0519  0.0353  0.2380  0.2998
 152  2.273318  3.9243  3.6709  1.7745  0.4683  0.4061  0.2808  0.2248  0.1828  0.0764  0.0532  0.0369  0.2293  0.2874
 153  2.273376  3.9260  3.6742  1.7779  0.4567  0.3956  0.2751  0.2219  0.1822  0.0784  0.0567  0.0406  0.2248  0.2803
 154  2.273418  3.9274  3.6769  1.7807  0.4472  0.3875  0.2705  0.2194  0.1816  0.0799  0.0595  0.0435  0.2211  0.2748
 155  2.273463  3.9288  3.6798  1.7836  0.4372  0.3796  0.2661  0.2171  0.1812  0.0819  0.0628  0.0470  0.2177  0.2695
 156  2.273546  3.9302  3.6852  1.7835  0.4348  0.3799  0.2692  0.2218  0.1877  0.0906  0.0728  0.0573  0.2215  0.2719
 157  2.273577  3.9290  3.6871  1.7771  0.4532  0.3967  0.2829  0.2340  0.1983  0.0993  0.0805  0.0648  0.2346  0.2863
