#AGE= 1.500 EEPS=274
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
 117  1.291323  3.8546  3.9307  0.9899  2.5505  2.5695  2.2395  2.0453  1.8676  1.6355  1.5055  1.4837  2.1138  2.3113
 118  1.291887  3.8563  3.9333  0.9945  2.5346  2.5530  2.2276  2.0364  1.8618  1.6333  1.5064  1.4847  2.1037  2.2979
 119  1.292388  3.8581  3.9361  0.9991  2.5181  2.5359  2.2152  2.0273  1.8561  1.6314  1.5079  1.4863  2.0934  2.2840
 120  1.292839  3.8602  3.9395  1.0041  2.5006  2.5175  2.2021  2.0179  1.8504  1.6299  1.5103  1.4888  2.0825  2.2692
 121  1.293256  3.8624  3.9433  1.0091  2.4827  2.4987  2.1889  2.0085  1.8452  1.6291  1.5135  1.4921  2.0716  2.2541
 122  1.293633  3.8647  3.9475  1.0143  2.4644  2.4793  2.1753  1.9991  1.8400  1.6286  1.5171  1.4959  2.0605  2.2386
 123  1.293972  3.8670  3.9517  1.0195  2.4461  2.4599  2.1618  1.9896  1.8349  1.6282  1.5209  1.4999  2.0494  2.2231
 124  1.294236  3.8693  3.9556  1.0249  2.4276  2.4402  2.1478  1.9797  1.8293  1.6272  1.5241  1.5032  2.0379  2.2072
 125  1.294470  3.8717  3.9597  1.0304  2.4091  2.4206  2.1338  1.9698  1.8237  1.6262  1.5272  1.5064  2.0264  2.1913
 126  1.294692  3.8741  3.9640  1.0358  2.3907  2.4011  2.1200  1.9602  1.8185  1.6256  1.5307  1.5101  2.0151  2.1755
 127  1.294876  3.8764  3.9679  1.0412  2.3726  2.3818  2.1061  1.9503  1.8129  1.6245  1.5336  1.5131  2.0036  2.1597
 128  1.295031  3.8786  3.9715  1.0468  2.3546  2.3626  2.0922  1.9403  1.8070  1.6228  1.5357  1.5153  1.9919  2.1439
 129  1.295172  3.8809  3.9749  1.0523  2.3368  2.3436  2.0783  1.9303  1.8012  1.6211  1.5378  1.5175  1.9804  2.1282
 130  1.295293  3.8830  3.9778  1.0578  2.3192  2.3247  2.0644  1.9202  1.7951  1.6191  1.5393  1.5192  1.9687  2.1125
 131  1.295407  3.8850  3.9803  1.0634  2.3018  2.3060  2.0505  1.9099  1.7888  1.6165  1.5400  1.5201  1.9569  2.0969
 132  1.295518  3.8867  3.9819  1.0688  2.2853  2.2883  2.0370  1.8996  1.7818  1.6128  1.5392  1.5194  1.9453  2.0819
 133  1.295616  3.8886  3.9837  1.0745  2.2682  2.2701  2.0231  1.8890  1.7748  1.6092  1.5387  1.5190  1.9333  2.0664
 134  1.295729  3.8904  3.9853  1.0801  2.2511  2.2519  2.0092  1.8784  1.7676  1.6053  1.5377  1.5182  1.9213  2.0509
 135  1.295893  3.8921  3.9865  1.0857  2.2344  2.2341  1.9954  1.8676  1.7601  1.6009  1.5360  1.5166  1.9092  2.0356
 136  1.296149  3.8904  3.9830  1.0827  2.2448  2.2452  2.0027  1.8719  1.7613  1.5990  1.5315  1.5119  1.9148  2.0443
 137  1.296339  3.8865  3.9707  1.0791  2.2605  2.2624  2.0108  1.8730  1.7550  1.5854  1.5115  1.4916  1.9189  2.0558
 138  1.296520  3.8835  3.9539  1.0841  2.2538  2.2561  1.9977  1.8549  1.7313  1.5561  1.4774  1.4573  1.9028  2.0453
 139  1.296674  3.8818  3.9416  1.0897  2.2431  2.2453  1.9833  1.8375  1.7110  1.5325  1.4512  1.4309  1.8867  2.0322
 140  1.296882  3.8800  3.9288  1.0953  2.2329  2.2350  1.9690  1.8202  1.6904  1.5085  1.4243  1.4039  1.8706  2.0194
 141  1.297210  3.8778  3.9150  1.1006  2.2241  2.2263  1.9554  1.8030  1.6694  1.4834  1.3957  1.3751  1.8549  2.0075
 142  1.297722  3.8757  3.9019  1.1055  2.2164  2.2185  1.9430  1.7872  1.6499  1.4599  1.3689  1.3481  1.8405  1.9968
 143  1.298380  3.8741  3.8920  1.1093  2.2106  2.2125  1.9335  1.7750  1.6350  1.4419  1.3483  1.3274  1.8294  1.9885
 144  1.299088  3.8729  3.8844  1.1122  2.2059  2.2077  1.9260  1.7655  1.6234  1.4280  1.3324  1.3114  1.8207  1.9820
 145  1.299806  3.8719  3.8780  1.1148  2.2017  2.2035  1.9195  1.7574  1.6135  1.4161  1.3188  1.2978  1.8132  1.9762
 146  1.300525  3.8710  3.8721  1.1174  2.1975  2.1992  1.9131  1.7495  1.6040  1.4049  1.3061  1.2849  1.8059  1.9706
 147  1.301240  3.8701  3.8663  1.1199  2.1932  2.1947  1.9068  1.7417  1.5948  1.3940  1.2937  1.2725  1.7987  1.9649
 148  1.301950  3.8693  3.8606  1.1225  2.1888  2.1902  1.9003  1.7338  1.5855  1.3830  1.2813  1.2600  1.7914  1.9591
 149  1.302656  3.8684  3.8548  1.1251  2.1843  2.1856  1.8937  1.7259  1.5760  1.3718  1.2687  1.2473  1.7840  1.9532
 150  1.303362  3.8676  3.8488  1.1278  2.1798  2.1811  1.8871  1.7177  1.5663  1.3603  1.2557  1.2343  1.7765  1.9473
 151  1.304072  3.8666  3.8428  1.1305  2.1754  2.1766  1.8805  1.7096  1.5565  1.3487  1.2426  1.2211  1.7690  1.9415
 152  1.304786  3.8657  3.8367  1.1330  2.1714  2.1725  1.8742  1.7017  1.5469  1.3372  1.2295  1.2079  1.7617  1.9359
 153  1.305502  3.8648  3.8306  1.1356  2.1675  2.1686  1.8679  1.6938  1.5373  1.3257  1.2163  1.1946  1.7544  1.9304
 154  1.306221  3.8638  3.8245  1.1381  2.1637  2.1648  1.8617  1.6860  1.5278  1.3142  1.2031  1.1814  1.7473  1.9250
 155  1.306941  3.8628  3.8184  1.1406  2.1601  2.1611  1.8557  1.6782  1.5182  1.3027  1.1899  1.1680  1.7402  1.9198
 156  1.307662  3.8618  3.8121  1.1430  2.1566  2.1576  1.8497  1.6705  1.5087  1.2911  1.1766  1.1546  1.7332  1.9146
 157  1.308383  3.8608  3.8058  1.1455  2.1533  2.1542  1.8437  1.6628  1.4992  1.2795  1.1631  1.1410  1.7262  1.9095
 158  1.309104  3.8598  3.7994  1.1479  2.1501  2.1509  1.8378  1.6551  1.4895  1.2677  1.1494  1.1273  1.7192  1.9045
 159  1.309823  3.8587  3.7929  1.1503  2.1470  2.1478  1.8320  1.6473  1.4799  1.2557  1.1355  1.1133  1.7122  1.8996
 160  1.310541  3.8576  3.7862  1.1528  2.1442  2.1449  1.8262  1.6396  1.4701  1.2436  1.1214  1.0991  1.7052  1.8948
 161  1.311258  3.8564  3.7793  1.1552  2.1416  2.1422  1.8205  1.6319  1.4603  1.2314  1.1070  1.0846  1.6983  1.8900
 162  1.313381  3.8525  3.7577  1.1622  2.1354  2.1355  1.8041  1.6089  1.4305  1.1937  1.0625  1.0398  1.6779  1.8767
 163  1.315466  3.8482  3.7343  1.1689  2.1324  2.1317  1.7890  1.5863  1.4002  1.1543  1.0152  0.9920  1.6582  1.8652
 164  1.317510  3.8433  3.7091  1.1751  2.1335  2.1317  1.7755  1.5643  1.3694  1.1131  0.9649  0.9412  1.6395  1.8558
 165  1.319509  3.8378  3.6822  1.1807  2.1398  2.1362  1.7643  1.5433  1.3386  1.0702  0.9117  0.8874  1.6222  1.8492
 166  1.321456  3.8317  3.6537  1.1856  2.1525  2.1456  1.7557  1.5241  1.3088  1.0268  0.8565  0.8317  1.6070  1.8459
 167  1.323356  3.8252  3.6246  1.1894  2.1722  2.1601  1.7506  1.5078  1.2813  0.9848  0.8016  0.7764  1.5949  1.8462
 168  1.325209  3.8186  3.5962  1.1917  2.2003  2.1814  1.7499  1.4952  1.2571  0.9451  0.7488  0.7225  1.5868  1.8514
 169  1.326987  3.8117  3.5692  1.1920  2.2388  2.2102  1.7549  1.4879  1.2380  0.9100  0.7000  0.6725  1.5841  1.8623
 170  1.328649  3.8048  3.5441  1.1897  2.2896  2.2484  1.7671  1.4875  1.2256  0.8809  0.6568  0.6280  1.5882  1.8811
 171  1.330142  3.7979  3.5224  1.1846  2.3533  2.2933  1.7868  1.4952  1.2221  0.8607  0.6231  0.5927  1.6003  1.9072
 172  1.331428  3.7916  3.5053  1.1766  2.4293  2.3408  1.8120  1.5109  1.2284  0.8507  0.6022  0.5693  1.6193  1.9373
 173  1.332507  3.7858  3.4928  1.1665  2.5054  2.3977  1.8448  1.5329  1.2406  0.8482  0.5875  0.5536  1.6451  1.9761
 174  1.333410  3.7807  3.4844  1.1548  2.5827  2.4558  1.8811  1.5595  1.2585  0.8530  0.5811  0.5463  1.6750  2.0181
 175  1.334178  3.7762  3.4792  1.1422  2.6608  2.5140  1.9195  1.5891  1.2806  0.8633  0.5815  0.5455  1.7077  2.0616
 176  1.334846  3.7721  3.4764  1.1289  2.7393  2.5720  1.9591  1.6208  1.3055  0.8772  0.5867  0.5495  1.7421  2.1060
