#NUMBER OF AGES=1 MAGS=10
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2537 5.3740E-03 5.3740E-03  -0.50   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#----------------------------------------------------       
#AGE= 1.000 EEPS=278
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
 111  1.891162  3.9141  3.7684  1.5560  1.0392  1.0147  0.8512  0.7727  0.7048  0.5745  0.5369  0.5199  0.7896  0.8625
 112  1.891402  3.9144  3.7689  1.5569  1.0368  1.0118  0.8493  0.7714  0.7042  0.5744  0.5371  0.5201  0.7880  0.8604
 113  1.891642  3.9148  3.7694  1.5578  1.0342  1.0088  0.8474  0.7702  0.7036  0.5744  0.5375  0.5206  0.7864  0.8581
 114  1.891881  3.9151  3.7700  1.5587  1.0316  1.0058  0.8455  0.7690  0.7030  0.5744  0.5380  0.5211  0.7848  0.8559
 115  1.892120  3.9155  3.7708  1.5597  1.0289  1.0025  0.8435  0.7678  0.7025  0.5746  0.5386  0.5217  0.7832  0.8535
 116  1.892359  3.9160  3.7715  1.5607  1.0261  0.9992  0.8415  0.7667  0.7021  0.5748  0.5393  0.5225  0.7816  0.8511
 117  1.892597  3.9164  3.7724  1.5617  1.0232  0.9957  0.8394  0.7655  0.7017  0.5752  0.5402  0.5234  0.7800  0.8487
 118  1.892835  3.9169  3.7733  1.5627  1.0202  0.9922  0.8373  0.7643  0.7014  0.5756  0.5412  0.5244  0.7783  0.8461
 119  1.893072  3.9174  3.7744  1.5638  1.0170  0.9884  0.8352  0.7632  0.7012  0.5762  0.5424  0.5256  0.7766  0.8435
 120  1.893308  3.9180  3.7755  1.5650  1.0137  0.9845  0.8330  0.7621  0.7010  0.5769  0.5437  0.5270  0.7749  0.8408
 121  1.893544  3.9186  3.7768  1.5662  1.0102  0.9804  0.8307  0.7610  0.7009  0.5778  0.5452  0.5286  0.7732  0.8380
 122  1.893780  3.9192  3.7782  1.5674  1.0066  0.9761  0.8283  0.7599  0.7010  0.5788  0.5470  0.5304  0.7715  0.8351
 123  1.894014  3.9199  3.7797  1.5687  1.0028  0.9717  0.8260  0.7589  0.7011  0.5801  0.5490  0.5324  0.7698  0.8321
 124  1.894247  3.9207  3.7815  1.5701  0.9987  0.9670  0.8235  0.7579  0.7014  0.5815  0.5512  0.5347  0.7680  0.8290
 125  1.894480  3.9215  3.7833  1.5715  0.9944  0.9622  0.8210  0.7568  0.7017  0.5830  0.5537  0.5372  0.7662  0.8258
 126  1.894711  3.9224  3.7854  1.5731  0.9897  0.9571  0.8184  0.7558  0.7021  0.5849  0.5564  0.5401  0.7643  0.8225
 127  1.894940  3.9234  3.7876  1.5748  0.9846  0.9518  0.8156  0.7547  0.7026  0.5868  0.5594  0.5432  0.7623  0.8190
 128  1.895166  3.9244  3.7901  1.5766  0.9791  0.9461  0.8127  0.7536  0.7032  0.5891  0.5628  0.5467  0.7603  0.8153
 129  1.895390  3.9256  3.7930  1.5786  0.9730  0.9403  0.8098  0.7526  0.7040  0.5918  0.5668  0.5508  0.7583  0.8116
 130  1.895612  3.9269  3.7961  1.5807  0.9665  0.9343  0.8068  0.7516  0.7049  0.5947  0.5710  0.5552  0.7563  0.8078
 131  1.895830  3.9283  3.7995  1.5829  0.9594  0.9283  0.8039  0.7506  0.7059  0.5981  0.5758  0.5602  0.7543  0.8040
 132  1.896043  3.9299  3.8033  1.5853  0.9517  0.9221  0.8009  0.7497  0.7071  0.6018  0.5812  0.5657  0.7523  0.8003
 133  1.896252  3.9315  3.8074  1.5879  0.9433  0.9158  0.7979  0.7488  0.7084  0.6059  0.5870  0.5718  0.7503  0.7965
 134  1.896453  3.9334  3.8120  1.5908  0.9343  0.9092  0.7949  0.7480  0.7100  0.6104  0.5933  0.5784  0.7483  0.7926
 135  1.896645  3.9353  3.8168  1.5939  0.9245  0.9022  0.7916  0.7471  0.7115  0.6152  0.6000  0.5854  0.7461  0.7885
 136  1.896824  3.9375  3.8219  1.5974  0.9137  0.8948  0.7880  0.7460  0.7131  0.6203  0.6071  0.5929  0.7437  0.7841
 137  1.896992  3.9398  3.8274  1.6012  0.9023  0.8873  0.7845  0.7450  0.7150  0.6258  0.6147  0.6009  0.7414  0.7797
 138  1.897147  3.9422  3.8332  1.6052  0.8903  0.8797  0.7810  0.7441  0.7169  0.6316  0.6227  0.6093  0.7391  0.7753
 139  1.897289  3.9448  3.8392  1.6095  0.8781  0.8720  0.7777  0.7433  0.7191  0.6376  0.6308  0.6179  0.7369  0.7710
 140  1.897416  3.9474  3.8452  1.6139  0.8654  0.8643  0.7743  0.7425  0.7211  0.6436  0.6389  0.6265  0.7347  0.7667
 141  1.897529  3.9500  3.8510  1.6186  0.8522  0.8565  0.7707  0.7415  0.7229  0.6492  0.6465  0.6346  0.7323  0.7622
 142  1.897627  3.9526  3.8566  1.6235  0.8387  0.8485  0.7669  0.7400  0.7241  0.6542  0.6534  0.6421  0.7295  0.7576
 143  1.897711  3.9552  3.8618  1.6286  0.8249  0.8403  0.7629  0.7382  0.7248  0.6586  0.6596  0.6488  0.7264  0.7528
 144  1.897784  3.9577  3.8666  1.6338  0.8108  0.8320  0.7585  0.7360  0.7249  0.6624  0.6649  0.6548  0.7230  0.7477
 145  1.897849  3.9602  3.8712  1.6391  0.7966  0.8237  0.7541  0.7335  0.7247  0.6656  0.6698  0.6602  0.7194  0.7426
 146  1.897908  3.9626  3.8755  1.6445  0.7824  0.8155  0.7497  0.7309  0.7242  0.6685  0.6741  0.6651  0.7157  0.7375
 147  1.897964  3.9650  3.8796  1.6498  0.7683  0.8075  0.7453  0.7282  0.7235  0.6711  0.6782  0.6697  0.7120  0.7325
 148  1.898021  3.9673  3.8838  1.6551  0.7546  0.7999  0.7412  0.7259  0.7231  0.6739  0.6824  0.6745  0.7086  0.7279
 149  1.898119  3.9695  3.8900  1.6576  0.7479  0.7991  0.7434  0.7295  0.7285  0.6823  0.6920  0.6846  0.7114  0.7296
 150  1.898158  3.9684  3.8915  1.6517  0.7629  0.8114  0.7537  0.7390  0.7371  0.6894  0.6985  0.6909  0.7214  0.7402
 151  1.898180  3.9670  3.8918  1.6458  0.7781  0.8230  0.7630  0.7472  0.7441  0.6945  0.7029  0.6949  0.7303  0.7499
 152  1.898198  3.9655  3.8916  1.6399  0.7932  0.8344  0.7718  0.7549  0.7505  0.6989  0.7064  0.6980  0.7387  0.7591
 153  1.898215  3.9638  3.8908  1.6341  0.8082  0.8453  0.7800  0.7618  0.7561  0.7022  0.7088  0.7000  0.7464  0.7677
 154  1.898232  3.9620  3.8893  1.6285  0.8228  0.8556  0.7874  0.7679  0.7606  0.7042  0.7097  0.7005  0.7533  0.7756
 155  1.898251  3.9600  3.8868  1.6230  0.8373  0.8653  0.7939  0.7727  0.7636  0.7045  0.7088  0.6991  0.7591  0.7826
 156  1.898272  3.9576  3.8826  1.6177  0.8515  0.8738  0.7986  0.7756  0.7643  0.7018  0.7045  0.6943  0.7630  0.7880
 157  1.898304  3.9542  3.8736  1.6130  0.8646  0.8789  0.7985  0.7726  0.7581  0.6906  0.6910  0.6800  0.7616  0.7888
 158  1.898358  3.9492  3.8525  1.6141  0.8640  0.8669  0.7795  0.7494  0.7299  0.6551  0.6518  0.6398  0.7407  0.7713
 159  1.898396  3.9464  3.8358  1.6193  0.8524  0.8486  0.7576  0.7250  0.7026  0.6234  0.6178  0.6052  0.7176  0.7503
 160  1.898430  3.9441  3.8213  1.6249  0.8397  0.8308  0.7371  0.7026  0.6778  0.5952  0.5877  0.5747  0.6961  0.7304
 161  1.898466  3.9420  3.8073  1.6306  0.8270  0.8134  0.7171  0.6807  0.6536  0.5677  0.5583  0.5449  0.6752  0.7111
 162  1.898527  3.9382  3.7832  1.6396  0.8077  0.7856  0.6846  0.6446  0.6132  0.5212  0.5083  0.4943  0.6408  0.6797
 163  1.898630  3.9335  3.7564  1.6474  0.7928  0.7613  0.6535  0.6087  0.5715  0.4718  0.4543  0.4394  0.6072  0.6503
 164  1.898776  3.9278  3.7270  1.6540  0.7828  0.7419  0.6246  0.5732  0.5287  0.4195  0.3961  0.3804  0.5750  0.6238
 165  1.898969  3.9216  3.6971  1.6592  0.7760  0.7327  0.6007  0.5398  0.4862  0.3671  0.3375  0.3211  0.5466  0.6041
 166  1.899207  3.9154  3.6688  1.6628  0.7719  0.7342  0.5827  0.5099  0.4463  0.3178  0.2819  0.2650  0.5232  0.5915
 167  1.899475  3.9095  3.6430  1.6651  0.7717  0.7402  0.5704  0.4861  0.4127  0.2746  0.2320  0.2148  0.5056  0.5844
 168  1.899762  3.9040  3.6196  1.6665  0.7749  0.7465  0.5627  0.4684  0.3855  0.2377  0.1878  0.1701  0.4928  0.5811
 169  1.900058  3.8988  3.5980  1.6674  0.7801  0.7535  0.5580  0.4547  0.3624  0.2051  0.1477  0.1294  0.4831  0.5803
 170  1.900359  3.8938  3.5774  1.6679  0.7864  0.7617  0.5552  0.4431  0.3416  0.1750  0.1098  0.0911  0.4753  0.5813
 171  1.900661  3.8888  3.5575  1.6680  0.7937  0.7713  0.5540  0.4332  0.3226  0.1465  0.0733  0.0541  0.4691  0.5839
 172  1.900962  3.8839  3.5378  1.6679  0.8020  0.7823  0.5541  0.4245  0.3047  0.1189  0.0375  0.0179  0.4641  0.5881
 173  1.901260  3.8788  3.5180  1.6676  0.8113  0.7947  0.5555  0.4169  0.2876  0.0920  0.0018 -0.0182  0.4601  0.5935
 174  1.901554  3.8736  3.4980  1.6670  0.8218  0.8087  0.5581  0.4104  0.2713  0.0653 -0.0340 -0.0545  0.4573  0.6001
 175  1.901842  3.8683  3.4775  1.6661  0.8336  0.8246  0.5619  0.4048  0.2555  0.0387 -0.0705 -0.0913  0.4554  0.6082
 176  1.902123  3.8628  3.4567  1.6650  0.8471  0.8418  0.5670  0.4003  0.2405  0.0123 -0.1072 -0.1285  0.4545  0.6177
 177  1.902395  3.8570  3.4353  1.6635  0.8626  0.8607  0.5733  0.3969  0.2264 -0.0139 -0.1443 -0.1662  0.4548  0.6285
 178  1.902658  3.8511  3.4134  1.6618  0.8801  0.8822  0.5810  0.3943  0.2128 -0.0402 -0.1822 -0.2047  0.4561  0.6411
