#NUMBER OF AGES=1 MAGS=10
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 1.5308E-03 1.5308E-03  -1.00   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#AGE= 3.000 EEPS=272
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
 110  0.966418  3.8877  4.3090  0.6182  3.3843  3.4875  3.2450  3.1065  2.9675  2.7834  2.6898  2.6737  3.1494  3.2758
 111  0.968927  3.8888  4.3058  0.6270  3.3613  3.4626  3.2222  3.0855  2.9486  2.7669  2.6756  2.6594  3.1278  3.2523
 112  0.970731  3.8896  4.3035  0.6335  3.3446  3.4446  3.2056  3.0703  2.9349  2.7549  2.6653  2.6490  3.1121  3.2352
 113  0.972541  3.8905  4.3012  0.6400  3.3277  3.4263  3.1889  3.0550  2.9212  2.7429  2.6550  2.6386  3.0962  3.2180
 114  0.974357  3.8914  4.2988  0.6466  3.3107  3.4078  3.1720  3.0395  2.9073  2.7309  2.6446  2.6281  3.0802  3.2005
 115  0.976176  3.8922  4.2964  0.6533  3.2935  3.3892  3.1549  3.0238  2.8933  2.7186  2.6340  2.6175  3.0640  3.1829
 116  0.978000  3.8931  4.2939  0.6601  3.2763  3.3703  3.1377  3.0081  2.8793  2.7063  2.6233  2.6068  3.0477  3.1650
 117  0.979827  3.8940  4.2914  0.6669  3.2590  3.3512  3.1202  2.9922  2.8651  2.6937  2.6124  2.5959  3.0312  3.1470
 118  0.981659  3.8948  4.2886  0.6738  3.2415  3.3319  3.1026  2.9761  2.8507  2.6810  2.6012  2.5847  3.0145  3.1289
 119  0.983493  3.8956  4.2858  0.6808  3.2239  3.3125  3.0849  2.9598  2.8361  2.6680  2.5899  2.5734  2.9977  3.1105
