#NUMBER OF AGES=1 
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 4.8170E-03 4.8170E-03  -0.50   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#----------------------------------------------------       
#AGE= 1.000 EEPS=277
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
 163  1.615979  3.9339  3.7596  1.5756  0.9720  0.9412  0.8338  0.7894  0.7527  0.6535  0.6364  0.6216  0.7878  0.8306
 164  1.616373  3.9295  3.7397  1.5783  0.9699  0.9320  0.8173  0.7680  0.7257  0.6194  0.5979  0.5824  0.7688  0.8158
 165  1.616781  3.9254  3.7210  1.5807  0.9686  0.9264  0.8035  0.7486  0.7006  0.5876  0.5618  0.5458  0.7522  0.8042
 166  1.617194  3.9214  3.7028  1.5828  0.9671  0.9248  0.7914  0.7298  0.6757  0.5563  0.5265  0.5100  0.7370  0.7951
 167  1.617607  3.9173  3.6845  1.5847  0.9656  0.9266  0.7806  0.7112  0.6505  0.5249  0.4909  0.4741  0.7227  0.7878
 168  1.618015  3.9130  3.6659  1.5864  0.9649  0.9308  0.7710  0.6932  0.6255  0.4931  0.4546  0.4376  0.7093  0.7821
 169  1.618417  3.9085  3.6467  1.5879  0.9657  0.9358  0.7628  0.6765  0.6012  0.4614  0.4175  0.4002  0.6970  0.7777
 170  1.618809  3.9038  3.6267  1.5891  0.9686  0.9411  0.7564  0.6615  0.5780  0.4299  0.3796  0.3619  0.6862  0.7750
 171  1.619190  3.8988  3.6057  1.5901  0.9732  0.9474  0.7515  0.6479  0.5554  0.3982  0.3406  0.3223  0.6765  0.7739
 172  1.619557  3.8935  3.5839  1.5908  0.9793  0.9556  0.7481  0.6353  0.5331  0.3660  0.3002  0.2815  0.6678  0.7744
 173  1.619909  3.8879  3.5612  1.5912  0.9871  0.9660  0.7464  0.6237  0.5112  0.3334  0.2586  0.2393  0.6604  0.7771
 174  1.620244  3.8820  3.5377  1.5912  0.9966  0.9788  0.7464  0.6133  0.4898  0.3005  0.2159  0.1961  0.6543  0.7818
 175  1.620561  3.8759  3.5136  1.5909  1.0077  0.9939  0.7480  0.6042  0.4692  0.2677  0.1723  0.1521  0.6495  0.7883
 176  1.620860  3.8695  3.4890  1.5903  1.0207  1.0115  0.7514  0.5964  0.4493  0.2350  0.1281  0.1074  0.6462  0.7968
