#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 1.5308E-03 1.5308E-03  -1.00   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#----------------------------------------------------       

#AGE= 1.250 EEPS=275
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
 128  1.287444  3.9905  4.3085  1.1545  2.0443  2.1615  2.1106  2.1033  2.1090  2.0880  2.1095  2.1045  2.0821  2.0918
 129  1.289824  3.9908  4.3041  1.1610  2.0281  2.1462  2.0959  2.0888  2.0948  2.0742  2.0959  2.0910  2.0675  2.0770
 130  1.292170  3.9911  4.2997  1.1674  2.0121  2.1309  2.0812  2.0743  2.0806  2.0604  2.0822  2.0774  2.0529  2.0622
 131  1.294484  3.9914  4.2953  1.1737  1.9962  2.1157  2.0665  2.0599  2.0665  2.0465  2.0684  2.0637  2.0383  2.0475
 132  1.296765  3.9916  4.2908  1.1800  1.9804  2.1005  2.0519  2.0454  2.0523  2.0327  2.0547  2.0501  2.0237  2.0328
 133  1.299013  3.9919  4.2863  1.1862  1.9647  2.0854  2.0373  2.0310  2.0381  2.0187  2.0409  2.0363  2.0092  2.0182
 134  1.301220  3.9921  4.2817  1.1924  1.9491  2.0704  2.0227  2.0166  2.0239  2.0048  2.0270  2.0225  1.9947  2.0035
 135  1.303355  3.9923  4.2771  1.1984  1.9339  2.0556  2.0083  2.0023  2.0099  1.9910  2.0133  2.0089  1.9803  1.9891
 136  1.305419  3.9924  4.2725  1.2044  1.9189  2.0410  1.9941  1.9883  1.9960  1.9773  1.9996  1.9953  1.9662  1.9749
 137  1.307429  3.9926  4.2678  1.2102  1.9041  2.0265  1.9800  1.9743  1.9822  1.9636  1.9860  1.9818  1.9521  1.9607
 138  1.309395  3.9927  4.2632  1.2160  1.8894  2.0121  1.9659  1.9603  1.9685  1.9500  1.9724  1.9682  1.9381  1.9467
 139  1.311319  3.9928  4.2584  1.2218  1.8748  1.9977  1.9518  1.9463  1.9546  1.9362  1.9587  1.9546  1.9240  1.9325
 140  1.313214  3.9928  4.2536  1.2275  1.8603  1.9833  1.9377  1.9323  1.9408  1.9224  1.9449  1.9408  1.9100  1.9184
 141  1.315083  3.9929  4.2487  1.2332  1.8458  1.9689  1.9236  1.9183  1.9268  1.9085  1.9310  1.9270  1.8959  1.9043
 142  1.316929  3.9929  4.2437  1.2389  1.8314  1.9545  1.9094  1.9041  1.9128  1.8945  1.9170  1.9130  1.8817  1.8900
 143  1.318755  3.9929  4.2386  1.2446  1.8169  1.9399  1.8950  1.8898  1.8986  1.8802  1.9027  1.8988  1.8673  1.8757
 144  1.320566  3.9929  4.2333  1.2503  1.8024  1.9253  1.8806  1.8754  1.8843  1.8659  1.8884  1.8844  1.8529  1.8613
 145  1.322359  3.9928  4.2280  1.2560  1.7879  1.9106  1.8660  1.8608  1.8697  1.8512  1.8737  1.8698  1.8383  1.8466
 146  1.324135  3.9927  4.2225  1.2617  1.7734  1.8957  1.8512  1.8461  1.8550  1.8364  1.8588  1.8549  1.8236  1.8319
 147  1.325897  3.9926  4.2168  1.2674  1.7589  1.8807  1.8363  1.8311  1.8401  1.8213  1.8436  1.8397  1.8086  1.8170
 148  1.327641  3.9924  4.2110  1.2731  1.7443  1.8656  1.8212  1.8160  1.8250  1.8059  1.8282  1.8243  1.7935  1.8019
 149  1.329367  3.9922  4.2051  1.2788  1.7297  1.8504  1.8059  1.8007  1.8096  1.7903  1.8124  1.8085  1.7782  1.7867
 150  1.331075  3.9920  4.1989  1.2845  1.7151  1.8350  1.7904  1.7851  1.7941  1.7743  1.7964  1.7925  1.7627  1.7712
 151  1.332761  3.9917  4.1926  1.2902  1.7004  1.8194  1.7747  1.7694  1.7782  1.7580  1.7800  1.7760  1.7470  1.7556
 152  1.334424  3.9913  4.1860  1.2959  1.6858  1.8037  1.7588  1.7534  1.7621  1.7415  1.7632  1.7593  1.7311  1.7397
 153  1.336063  3.9909  4.1793  1.3016  1.6712  1.7879  1.7427  1.7372  1.7457  1.7246  1.7462  1.7421  1.7150  1.7237
 154  1.337676  3.9905  4.1723  1.3073  1.6566  1.7719  1.7264  1.7207  1.7291  1.7073  1.7287  1.7246  1.6986  1.7075
 155  1.339259  3.9899  4.1651  1.3129  1.6421  1.7558  1.7099  1.7040  1.7122  1.6898  1.7109  1.7067  1.6820  1.6911
 156  1.340813  3.9894  4.1577  1.3185  1.6276  1.7395  1.6932  1.6871  1.6950  1.6718  1.6927  1.6884  1.6653  1.6745
 157  1.342335  3.9887  4.1500  1.3241  1.6132  1.7231  1.6763  1.6699  1.6776  1.6535  1.6741  1.6697  1.6483  1.6577
 158  1.343824  3.9880  4.1422  1.3296  1.5988  1.7067  1.6593  1.6526  1.6599  1.6350  1.6552  1.6507  1.6312  1.6408
 159  1.345276  3.9872  4.1340  1.3351  1.5846  1.6901  1.6420  1.6350  1.6419  1.6159  1.6358  1.6312  1.6138  1.6236
 160  1.346691  3.9864  4.1256  1.3406  1.5705  1.6735  1.6246  1.6172  1.6237  1.5966  1.6160  1.6113  1.5962  1.6063
 161  1.348069  3.9855  4.1170  1.3460  1.5565  1.6567  1.6070  1.5992  1.6051  1.5769  1.5959  1.5909  1.5785  1.5889
 162  1.349685  3.9842  4.1061  1.3524  1.5398  1.6364  1.5854  1.5771  1.5823  1.5524  1.5708  1.5657  1.5567  1.5676
 163  1.351306  3.9828  4.0943  1.3590  1.5227  1.6151  1.5627  1.5537  1.5581  1.5263  1.5439  1.5385  1.5337  1.5451
 164  1.352925  3.9811  4.0815  1.3657  1.5053  1.5929  1.5388  1.5290  1.5324  1.4984  1.5152  1.5095  1.5095  1.5215
 165  1.354540  3.9792  4.0675  1.3725  1.4876  1.5696  1.5135  1.5027  1.5050  1.4684  1.4842  1.4782  1.4839  1.4965
 166  1.356149  3.9770  4.0522  1.3795  1.4697  1.5454  1.4868  1.4748  1.4756  1.4361  1.4507  1.4443  1.4567  1.4702
 167  1.357746  3.9744  4.0353  1.3866  1.4515  1.5200  1.4584  1.4450  1.4441  1.4010  1.4142  1.4073  1.4278  1.4423
 168  1.359329  3.9714  4.0166  1.3938  1.4332  1.4935  1.4283  1.4132  1.4101  1.3629  1.3744  1.3669  1.3970  1.4129
 169  1.360890  3.9679  3.9957  1.4011  1.4151  1.4659  1.3964  1.3791  1.3734  1.3213  1.3306  1.3224  1.3642  1.3817
 170  1.362419  3.9638  3.9724  1.4083  1.3974  1.4373  1.3629  1.3430  1.3339  1.2758  1.2825  1.2734  1.3295  1.3491
 171  1.363906  3.9589  3.9462  1.4156  1.3803  1.4080  1.3277  1.3045  1.2912  1.2260  1.2293  1.2193  1.2929  1.3150
 172  1.365339  3.9533  3.9170  1.4226  1.3638  1.3786  1.2913  1.2638  1.2452  1.1716  1.1707  1.1595  1.2545  1.2800
 173  1.366703  3.9467  3.8845  1.4294  1.3479  1.3503  1.2545  1.2212  1.1957  1.1122  1.1061  1.0936  1.2149  1.2452
 174  1.367984  3.9393  3.8488  1.4357  1.3343  1.3247  1.2184  1.1778  1.1436  1.0484  1.0356  1.0219  1.1752  1.2116
 175  1.369172  3.9309  3.8100  1.4415  1.3242  1.3039  1.1844  1.1346  1.0898  0.9811  0.9599  0.9450  1.1367  1.1809
 176  1.370261  3.9217  3.7686  1.4464  1.3172  1.2934  1.1553  1.0927  1.0344  0.9107  0.8795  0.8634  1.1012  1.1567
 177  1.371248  3.9118  3.7251  1.4506  1.3124  1.2979  1.1338  1.0535  0.9780  0.8379  0.7947  0.7779  1.0709  1.1426
 178  1.372138  3.9013  3.6802  1.4539  1.3133  1.3066  1.1192  1.0210  0.9268  0.7675  0.7094  0.6917  1.0466  1.1352
 179  1.372937  3.8904  3.6343  1.4563  1.3191  1.3210  1.1114  0.9944  0.8798  0.6997  0.6238  0.6053  1.0278  1.1347
 180  1.373654  3.8792  3.5881  1.4578  1.3281  1.3426  1.1092  0.9724  0.8364  0.6342  0.5377  0.5187  1.0138  1.1405
 181  1.374298  3.8677  3.5417  1.4585  1.3414  1.3689  1.1121  0.9552  0.7972  0.5715  0.4531  0.4333  1.0042  1.1516
