#AGE=14.000 EEPS=265
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
 142  0.680129  3.7537  4.2007  0.0379  5.7231  5.4402  4.7240  4.3407  3.9942  3.5183  3.1800  3.1398  4.4769  4.9056
 143  0.681038  3.7535  4.1924  0.0463  5.7032  5.4196  4.7031  4.3198  3.9730  3.4967  3.1581  3.1180  4.4559  4.8848
 144  0.681937  3.7533  4.1835  0.0548  5.6850  5.3997  4.6824  4.2987  3.9516  3.4745  3.1355  3.0952  4.4350  4.8642
 145  0.682825  3.7530  4.1745  0.0633  5.6670  5.3798  4.6616  4.2775  3.9300  3.4521  3.1125  3.0722  4.4139  4.8437
 146  0.683701  3.7527  4.1653  0.0719  5.6497  5.3601  4.6408  4.2562  3.9083  3.4294  3.0892  3.0487  4.3927  4.8232
 147  0.684566  3.7524  4.1558  0.0805  5.6331  5.3407  4.6200  4.2349  3.8863  3.4063  3.0653  3.0247  4.3715  4.8028
 148  0.685417  3.7519  4.1459  0.0891  5.6175  5.3216  4.5993  4.2134  3.8642  3.3829  3.0410  3.0002  4.3503  4.7825
 149  0.686256  3.7514  4.1356  0.0978  5.6036  5.3031  4.5787  4.1919  3.8419  3.3589  3.0158  2.9749  4.3291  4.7625
 150  0.687084  3.7508  4.1251  0.1065  5.5902  5.2848  4.5581  4.1703  3.8195  3.3347  2.9904  2.9493  4.3078  4.7426
 151  0.687895  3.7502  4.1144  0.1152  5.5775  5.2668  4.5376  4.1487  3.7969  3.3101  2.9644  2.9232  4.2865  4.7229
 152  0.688696  3.7495  4.1034  0.1240  5.5656  5.2490  4.5171  4.1271  3.7743  3.2853  2.9382  2.8967  4.2652  4.7032
 153  0.689485  3.7486  4.0915  0.1327  5.5574  5.2328  4.4972  4.1055  3.7513  3.2596  2.9104  2.8686  4.2441  4.6845
 154  0.690257  3.7476  4.0791  0.1415  5.5509  5.2177  4.4775  4.0839  3.7282  3.2332  2.8817  2.8396  4.2231  4.6663
 155  0.691019  3.7465  4.0664  0.1503  5.5453  5.2031  4.4582  4.0624  3.7049  3.2066  2.8525  2.8100  4.2022  4.6485
 156  0.691766  3.7452  4.0529  0.1590  5.5427  5.1901  4.4394  4.0410  3.6814  3.1791  2.8220  2.7790  4.1816  4.6316
 157  0.692498  3.7437  4.0389  0.1678  5.5423  5.1783  4.4210  4.0197  3.6578  3.1512  2.7906  2.7471  4.1611  4.6154
 158  0.693214  3.7420  4.0238  0.1765  5.5461  5.1686  4.4036  3.9987  3.6340  3.1222  2.7576  2.7134  4.1412  4.6005
 159  0.693913  3.7401  4.0078  0.1852  5.5544  5.1612  4.3870  3.9781  3.6101  3.0923  2.7229  2.6780  4.1217  4.5871
 160  0.694587  3.7380  3.9911  0.1938  5.5660  5.1551  4.3712  3.9578  3.5862  3.0619  2.6873  2.6414  4.1026  4.5747
 161  0.695232  3.7356  3.9734  0.2024  5.5823  5.1514  4.3563  3.9378  3.5623  3.0306  2.6501  2.6033  4.0841  4.5638
 162  0.695936  3.7326  3.9524  0.2118  5.6084  5.1512  4.3419  3.9167  3.5360  2.9947  2.6066  2.5585  4.0648  4.5547
 163  0.696630  3.7293  3.9288  0.2227  5.6358  5.1497  4.3248  3.8923  3.5061  2.9543  2.5578  2.5082  4.0424  4.5435
 164  0.697313  3.7257  3.9027  0.2350  5.6647  5.1469  4.3053  3.8648  3.4726  2.9093  2.5037  2.4525  4.0170  4.5305
 165  0.697978  3.7222  3.8745  0.2495  5.6897  5.1397  4.2812  3.8327  3.4342  2.8593  2.4445  2.3916  3.9869  4.5132
 166  0.698615  3.7188  3.8445  0.2663  5.7063  5.1252  4.2508  3.7946  3.3902  2.8041  2.3804  2.3259  3.9507  4.4895
 167  0.699217  3.7158  3.8134  0.2857  5.7113  5.1022  4.2136  3.7503  3.3405  2.7442  2.3125  2.2564  3.9081  4.4582
 168  0.699783  3.7132  3.7820  0.3071  5.7038  5.0705  4.1698  3.7006  3.2861  2.6809  2.2422  2.1848  3.8597  4.4196
 169  0.700315  3.7111  3.7508  0.3302  5.6841  5.0311  4.1205  3.6464  3.2280  2.6154  2.1711  2.1125  3.8067  4.3744
 170  0.700819  3.7093  3.7198  0.3544  5.6547  4.9856  4.0669  3.5888  3.1671  2.5484  2.0994  2.0398  3.7500  4.3241
 171  0.701300  3.7078  3.6891  0.3794  5.6180  4.9355  4.0101  3.5288  3.1044  2.4804  2.0275  1.9671  3.6907  4.2700
 172  0.701763  3.7066  3.6588  0.4051  5.5761  4.8820  3.9510  3.4669  3.0402  2.4118  1.9556  1.8945  3.6294  4.2129
 173  0.702212  3.7055  3.6287  0.4312  5.5299  4.8257  3.8900  3.4038  2.9750  2.3427  1.8839  1.8221  3.5667  4.1535
 174  0.702649  3.7046  3.5988  0.4575  5.4801  4.7674  3.8277  3.3396  2.9091  2.2734  1.8122  1.7499  3.5029  4.0924
 175  0.703076  3.7037  3.5691  0.4842  5.4281  4.7077  3.7644  3.2747  2.8426  2.2038  1.7405  1.6776  3.4382  4.0301
 176  0.703492  3.7029  3.5392  0.5111  5.3743  4.6469  3.7001  3.2089  2.7753  2.1337  1.6684  1.6051  3.3728  3.9667
 177  0.703897  3.7022  3.5093  0.5383  5.3189  4.5849  3.6350  3.1425  2.7075  2.0631  1.5960  1.5323  3.3066  3.9023
 178  0.704290  3.7015  3.4792  0.5658  5.2625  4.5222  3.5692  3.0753  2.6390  1.9919  1.5231  1.4589  3.2397  3.8372
 179  0.704672  3.7008  3.4489  0.5935  5.2054  4.4589  3.5028  3.0076  2.5699  1.9201  1.4496  1.3850  3.1722  3.7715
 180  0.705042  3.7000  3.4183  0.6214  5.1479  4.3951  3.4359  2.9393  2.5002  1.8478  1.3754  1.3104  3.1042  3.7052
 181  0.705400  3.6993  3.3874  0.6496  5.0902  4.3310  3.3685  2.8705  2.4299  1.7747  1.3004  1.2350  3.0356  3.6387
 182  0.705564  3.6989  3.3720  0.6636  5.0615  4.2993  3.3352  2.8364  2.3951  1.7386  1.2633  1.1977  3.0017  3.6057
 183  0.705727  3.6985  3.3558  0.6783  5.0309  4.2658  3.2999  2.8004  2.3583  1.7003  1.2240  1.1582  2.9658  3.5709
 184  0.705888  3.6981  3.3387  0.6939  4.9987  4.2306  3.2628  2.7624  2.3195  1.6600  1.1824  1.1164  2.9280  3.5342
 185  0.706049  3.6977  3.3208  0.7101  4.9653  4.1941  3.2243  2.7230  2.2792  1.6180  1.1393  1.0731  2.8887  3.4962
 186  0.706207  3.6972  3.3019  0.7271  4.9305  4.1557  3.1838  2.6815  2.2367  1.5738  1.0937  1.0273  2.8474  3.4563
 187  0.706364  3.6967  3.2821  0.7450  4.8943  4.1157  3.1414  2.6380  2.1921  1.5274  1.0457  0.9791  2.8041  3.4145
 188  0.706519  3.6961  3.2617  0.7633  4.8571  4.0747  3.0980  2.5934  2.1464  1.4797  0.9965  0.9297  2.7597  3.3717
 189  0.706673  3.6956  3.2404  0.7824  4.8186  4.0322  3.0528  2.5470  2.0989  1.4301  0.9452  0.8782  2.7136  3.3273
 190  0.706823  3.6949  3.2179  0.8025  4.7789  3.9878  3.0055  2.4983  2.0489  1.3778  0.8910  0.8238  2.6651  3.2809
 191  0.706973  3.6943  3.1949  0.8230  4.7382  3.9424  2.9571  2.4486  1.9978  1.3244  0.8357  0.7683  2.6156  3.2334
 192  0.707120  3.6936  3.1709  0.8443  4.6962  3.8954  2.9069  2.3969  1.9447  1.2689  0.7782  0.7104  2.5642  3.1841
 193  0.707265  3.6929  3.1461  0.8663  4.6535  3.8472  2.8553  2.3436  1.8900  1.2114  0.7185  0.6505  2.5112  3.1335
 194  0.707408  3.6921  3.1204  0.8890  4.6100  3.7976  2.8021  2.2887  1.8335  1.1521  0.6569  0.5886  2.4566  3.0815
 195  0.707548  3.6913  3.0936  0.9125  4.5656  3.7467  2.7473  2.2319  1.7750  1.0906  0.5930  0.5244  2.4002  3.0279
 196  0.707685  3.6904  3.0660  0.9367  4.5205  3.6944  2.6908  2.1735  1.7148  1.0272  0.5270  0.4580  2.3422  2.9727
 197  0.707819  3.6895  3.0376  0.9615  4.4759  3.6413  2.6331  2.1137  1.6531  0.9620  0.4592  0.3896  2.2827  2.9165
 198  0.707950  3.6885  3.0080  0.9872  4.4311  3.5866  2.5735  2.0518  1.5892  0.8944  0.3889  0.3186  2.2213  2.8585
 199  0.708078  3.6874  2.9775  1.0136  4.3867  3.5312  2.5127  1.9885  1.5237  0.8248  0.3164  0.2454  2.1584  2.7995
 200  0.708202  3.6863  2.9460  1.0407  4.3427  3.4751  2.4507  1.9238  1.4566  0.7534  0.2418  0.1699  2.0942  2.7396
